Id,TicketType,TicketPrice,ClientId,ZooId
22964,Senior,15,6531,1
22965,Senior,10,4622,5
22966,Senior,15,4879,0
22967,Senior,5,18686,7
22968,Junior,10,18706,4
22969,Senior,15,12722,1
22970,Full,15,22535,5
22971,Junior,5,5506,9
22972,Full,10,19932,2
22973,Junior,5,1222,8
22974,Junior,10,24302,7
22975,Junior,15,1720,8
22976,Senior,15,25884,8
22977,Junior,10,28773,0
22978,Full,15,27275,2
22979,Junior,15,5223,5
22980,Junior,5,9393,2
22981,Senior,10,19901,0
22982,Senior,5,27945,3
22983,Full,10,25017,2
22984,Junior,10,26439,2
22985,Senior,5,17497,4
22986,Junior,15,9182,9
22987,Full,5,25061,3
22988,Junior,15,7971,0
22989,Senior,5,26327,1
22990,Junior,5,22121,9
22991,Senior,10,23907,7
22992,Full,10,5099,4
22993,Senior,5,25908,9
22994,Junior,10,26140,9
22995,Full,10,17109,6
22996,Full,10,3975,5
22997,Senior,5,5866,7
22998,Junior,15,23232,5
22999,Full,15,13181,5
23000,Senior,15,1778,0
23001,Senior,10,27076,2
23002,Junior,5,28328,0
23003,Junior,15,9280,7
23004,Full,15,10531,0
23005,Junior,10,13885,7
23006,Junior,10,17922,7
23007,Full,10,5485,3
23008,Senior,5,14795,6
23009,Full,10,19133,5
23010,Senior,10,27962,1
23011,Junior,15,3962,6
23012,Junior,15,4265,2
23013,Full,10,3253,3
23014,Junior,15,13516,2
23015,Senior,5,4603,2
23016,Junior,5,19346,6
23017,Full,10,14208,1
23018,Senior,5,17362,0
23019,Senior,15,16318,2
23020,Junior,10,26612,6
23021,Full,5,10777,7
23022,Junior,15,12680,6
23023,Full,15,23917,0
23024,Full,10,18515,8
23025,Senior,15,25615,0
23026,Senior,10,9561,2
23027,Full,10,21072,1
23028,Full,15,22615,1
23029,Senior,10,1716,1
23030,Senior,10,3149,2
23031,Junior,10,14690,5
23032,Senior,15,7990,7
23033,Junior,15,18543,9
23034,Junior,15,21314,0
23035,Full,15,12440,9
23036,Senior,15,26828,5
23037,Junior,15,567,9
23038,Senior,15,19657,0
23039,Full,10,22196,0
23040,Junior,5,21110,0
23041,Junior,15,15635,2
23042,Junior,15,3544,9
23043,Junior,15,29285,9
23044,Senior,10,28562,5
23045,Full,5,22573,4
23046,Junior,15,22050,4
23047,Senior,5,21187,3
23048,Senior,10,15814,2
23049,Junior,15,3138,6
23050,Senior,10,294,0
23051,Senior,5,21019,6
23052,Junior,15,22138,5
23053,Junior,15,14232,0
23054,Senior,15,16573,7
23055,Junior,5,13870,1
23056,Full,10,3431,6
23057,Junior,15,15486,1
23058,Junior,5,8841,5
23059,Full,15,25406,1
23060,Senior,5,20149,1
23061,Full,15,5846,3
23062,Full,5,10661,8
23063,Senior,15,9983,6
23064,Senior,10,26928,8
23065,Senior,5,825,5
23066,Senior,5,29646,2
23067,Junior,15,15861,7
23068,Full,5,6889,9
23069,Full,15,27674,5
23070,Full,5,26832,7
23071,Full,15,12540,8
23072,Junior,5,5273,7
23073,Full,10,23064,9
23074,Full,5,16980,9
23075,Junior,10,6870,2
23076,Full,10,15268,1
23077,Junior,15,11911,1
23078,Junior,10,994,8
23079,Senior,10,4231,8
23080,Full,15,18236,3
23081,Senior,5,13934,3
23082,Junior,15,10996,3
23083,Junior,15,21948,3
23084,Senior,15,5450,9
23085,Junior,5,21478,0
23086,Senior,5,3540,6
23087,Junior,5,23810,0
23088,Junior,15,15276,3
23089,Senior,10,15743,0
23090,Junior,10,5468,6
23091,Full,5,20597,8
23092,Junior,5,4346,4
23093,Senior,10,27684,7
23094,Junior,5,24306,6
23095,Junior,5,10111,8
23096,Junior,5,11185,3
23097,Junior,5,13171,6
23098,Senior,10,11677,9
23099,Senior,5,10689,9
23100,Senior,15,12950,6
23101,Junior,5,2300,3
23102,Junior,10,18742,4
23103,Full,5,24644,0
23104,Full,5,19142,9
23105,Senior,10,23893,9
23106,Junior,15,11899,7
23107,Senior,10,13665,6
23108,Junior,15,20594,5
23109,Senior,15,5264,7
23110,Full,15,2909,8
23111,Senior,15,24436,7
23112,Junior,10,13370,8
23113,Senior,15,4101,7
23114,Junior,10,18821,2
23115,Junior,10,14936,5
23116,Junior,5,19512,0
23117,Senior,10,14850,0
23118,Senior,5,26827,1
23119,Senior,10,25608,3
23120,Full,5,10389,9
23121,Full,10,8732,8
23122,Junior,5,3536,8
23123,Senior,10,7215,9
23124,Junior,15,1788,2
23125,Junior,5,15831,9
23126,Junior,15,281,2
23127,Junior,5,14678,8
23128,Full,15,2606,1
23129,Junior,5,17484,8
23130,Junior,10,4903,7
23131,Full,15,16668,0
23132,Full,5,12222,6
23133,Senior,10,25194,5
23134,Junior,10,10907,1
23135,Full,5,28600,4
23136,Junior,5,26375,8
23137,Full,5,5396,3
23138,Senior,15,5249,3
23139,Junior,15,1926,5
23140,Full,5,7859,1
23141,Senior,15,2019,1
23142,Full,10,14553,1
23143,Full,15,2149,7
23144,Full,15,6226,6
23145,Junior,15,983,3
23146,Full,10,10507,2
23147,Junior,5,25360,1
23148,Junior,15,23387,3
23149,Full,15,11776,7
23150,Junior,10,26480,8
23151,Junior,10,9754,7
23152,Junior,5,23839,8
23153,Full,15,3795,6
23154,Senior,5,23053,4
23155,Junior,10,5601,8
23156,Senior,10,27002,6
23157,Senior,5,1150,9
23158,Senior,10,26732,5
23159,Full,15,16943,0
23160,Junior,10,27469,5
23161,Junior,15,4856,7
23162,Senior,15,20048,0
23163,Full,15,2256,8
23164,Full,15,3976,0
23165,Senior,15,22047,1
23166,Junior,10,2429,2
23167,Senior,5,17382,5
23168,Full,10,7905,1
23169,Junior,15,1077,2
23170,Junior,10,5171,0
23171,Senior,15,20315,8
23172,Junior,10,9170,4
23173,Full,10,21803,9
23174,Full,5,18040,7
23175,Full,5,28944,7
23176,Senior,15,10634,6
23177,Senior,5,15516,4
23178,Senior,10,11136,5
23179,Full,15,27937,9
23180,Junior,15,20750,1
23181,Junior,15,21143,1
23182,Senior,10,28374,7
23183,Senior,15,1504,0
23184,Junior,10,29790,1
23185,Full,15,11121,4
23186,Full,5,2423,7
23187,Senior,15,14747,1
23188,Senior,10,22856,1
23189,Full,10,7298,9
23190,Senior,10,4108,3
23191,Junior,5,12429,1
23192,Senior,15,9563,6
23193,Full,10,25656,4
23194,Junior,15,26565,0
23195,Junior,15,8951,1
23196,Senior,5,1080,3
23197,Senior,15,12386,4
23198,Full,10,24174,7
23199,Full,15,23048,6
23200,Full,15,16073,7
23201,Full,15,6095,9
23202,Full,15,20500,2
23203,Junior,10,29155,0
23204,Junior,10,11726,1
23205,Full,10,6551,6
23206,Senior,5,219,3
23207,Junior,5,18467,2
23208,Junior,15,24625,2
23209,Junior,10,18605,0
23210,Senior,5,9637,9
23211,Full,10,24573,4
23212,Senior,15,11644,8
23213,Full,10,2209,6
23214,Senior,5,1504,9
23215,Senior,10,19037,5
23216,Junior,5,17375,3
23217,Senior,15,928,4
23218,Full,15,11349,8
23219,Senior,10,10944,0
23220,Junior,15,1670,4
23221,Senior,10,13827,7
23222,Senior,10,18842,0
23223,Junior,5,444,4
23224,Senior,10,13172,3
23225,Full,10,22502,3
23226,Senior,5,2917,5
23227,Full,15,13501,2
23228,Full,10,23308,4
23229,Full,5,21326,4
23230,Junior,15,11573,8
23231,Senior,5,23384,2
23232,Full,10,29834,6
23233,Full,5,18248,9
23234,Senior,15,15852,0
23235,Full,15,28494,5
23236,Junior,5,822,7
23237,Full,5,18694,2
23238,Junior,15,3663,2
23239,Full,15,13665,0
23240,Full,5,14429,8
23241,Junior,5,23050,6
23242,Junior,15,13403,9
23243,Full,5,24930,0
23244,Senior,5,17153,6
23245,Senior,15,26786,5
23246,Full,10,19952,1
23247,Senior,15,29174,2
23248,Junior,10,19687,7
23249,Junior,15,581,6
23250,Junior,15,24803,4
23251,Junior,10,22134,1
23252,Junior,15,24351,6
23253,Junior,5,16582,2
23254,Senior,15,18331,9
23255,Full,10,6554,8
23256,Junior,5,17027,0
23257,Senior,10,902,4
23258,Senior,10,28792,2
23259,Full,10,16796,8
23260,Senior,5,26186,1
23261,Junior,10,7570,0
23262,Junior,10,24468,9
23263,Senior,15,1053,7
23264,Junior,10,584,1
23265,Senior,15,10208,3
23266,Junior,10,23541,9
23267,Full,10,631,8
23268,Full,15,6093,7
23269,Junior,15,11196,3
23270,Junior,15,15248,3
23271,Junior,15,12716,5
23272,Full,10,27391,4
23273,Junior,15,4852,3
23274,Full,10,27070,8
23275,Junior,10,18862,0
23276,Full,5,20331,4
23277,Full,10,8372,3
23278,Junior,10,21421,9
23279,Full,5,9721,1
23280,Senior,10,22674,8
23281,Senior,10,10001,1
23282,Junior,15,10585,1
23283,Full,15,3661,7
23284,Junior,5,18027,0
23285,Junior,5,10249,6
23286,Senior,5,13407,1
23287,Senior,10,12828,7
23288,Full,15,28586,0
23289,Junior,5,2373,3
23290,Senior,10,25378,9
23291,Junior,5,12697,8
23292,Junior,15,1592,5
23293,Senior,10,22083,2
23294,Senior,5,21231,6
23295,Senior,5,26282,9
23296,Junior,5,12505,0
23297,Junior,10,13202,2
23298,Full,5,12263,1
23299,Full,5,12861,6
23300,Full,15,5364,8
23301,Junior,15,22879,8
23302,Junior,10,18406,7
23303,Full,15,1309,2
23304,Full,5,26104,8
23305,Senior,5,25217,5
23306,Senior,15,26630,9
23307,Junior,5,3085,3
23308,Senior,10,11748,0
23309,Junior,15,19660,9
23310,Full,10,11223,2
23311,Senior,10,22966,8
23312,Full,10,2326,7
23313,Junior,5,10293,6
23314,Full,10,11912,2
23315,Full,10,12358,8
23316,Junior,15,12730,7
23317,Senior,15,29225,9
23318,Senior,10,25599,2
23319,Full,5,12422,2
23320,Senior,5,16367,1
23321,Senior,15,27690,7
23322,Full,15,28531,8
23323,Senior,15,4733,7
23324,Senior,15,27408,1
23325,Full,5,13303,0
23326,Junior,10,17364,4
23327,Full,5,4003,8
23328,Junior,5,26364,5
23329,Senior,15,10285,3
23330,Senior,15,15018,3
23331,Full,10,28855,8
23332,Senior,15,27825,5
23333,Junior,10,11603,6
23334,Junior,5,9806,5
23335,Senior,10,28787,1
23336,Junior,15,1214,1
23337,Full,15,5329,6
23338,Junior,5,24903,0
23339,Full,5,248,5
23340,Junior,15,20263,3
23341,Senior,5,27062,7
23342,Senior,5,18931,7
23343,Junior,15,18535,1
23344,Junior,5,6165,4
23345,Junior,5,22283,5
23346,Full,10,25683,3
23347,Junior,15,17937,7
23348,Junior,5,13164,3
23349,Junior,5,7674,3
23350,Junior,5,8530,5
23351,Senior,15,5597,8
23352,Junior,5,11079,9
23353,Junior,10,9299,2
23354,Senior,15,18995,6
23355,Full,15,27531,7
23356,Junior,15,18260,2
23357,Senior,15,15098,2
23358,Senior,15,3462,6
23359,Senior,5,15124,2
23360,Full,10,23976,7
23361,Full,15,9784,1
23362,Full,10,23788,7
23363,Full,15,7907,0
23364,Junior,10,24633,8
23365,Junior,15,26811,0
23366,Junior,10,8225,5
23367,Full,5,27449,7
23368,Junior,15,11568,5
23369,Senior,5,10312,6
23370,Senior,10,1761,6
23371,Junior,10,3931,4
23372,Senior,5,29554,3
23373,Full,10,952,4
23374,Senior,5,4705,5
23375,Senior,15,3206,5
23376,Full,15,16649,8
23377,Full,5,24208,4
23378,Junior,10,11180,8
23379,Junior,15,1016,0
23380,Full,10,18982,5
23381,Full,5,28862,8
23382,Senior,5,2940,5
23383,Senior,15,27800,1
23384,Senior,5,24545,2
23385,Senior,15,24505,1
23386,Senior,5,26082,4
23387,Full,5,17742,3
23388,Junior,5,25683,1
23389,Junior,5,6688,5
23390,Full,10,15501,9
23391,Junior,10,25300,3
23392,Senior,10,26428,9
23393,Full,5,13372,6
23394,Senior,15,27306,8
23395,Junior,15,3585,7
23396,Full,15,13365,1
23397,Senior,15,23348,1
23398,Junior,15,11516,2
23399,Junior,10,16119,4
23400,Senior,10,2793,4
23401,Senior,10,12241,2
23402,Senior,15,19500,4
23403,Senior,10,13938,7
23404,Full,10,27206,0
23405,Junior,10,11752,9
23406,Full,15,7152,6
23407,Junior,15,9449,3
23408,Full,5,22154,1
23409,Senior,15,10122,2
23410,Full,5,19418,4
23411,Full,10,17146,1
23412,Junior,10,11444,1
23413,Junior,15,20838,1
23414,Full,15,24682,5
23415,Senior,5,20331,4
23416,Senior,10,14200,5
23417,Senior,10,11866,2
23418,Senior,10,19262,7
23419,Junior,15,22193,3
23420,Senior,10,14702,0
23421,Full,15,14877,9
23422,Full,10,11407,3
23423,Senior,15,14035,8
23424,Junior,5,1329,3
23425,Senior,15,25027,9
23426,Senior,15,24483,5
23427,Full,15,22127,4
23428,Full,10,12030,9
23429,Full,10,16669,4
23430,Junior,10,5842,3
23431,Junior,5,13702,5
23432,Senior,5,25247,2
23433,Full,15,29150,7
23434,Junior,10,11524,7
23435,Senior,15,13192,9
23436,Senior,5,21279,1
23437,Full,10,12152,6
23438,Junior,10,3843,1
23439,Junior,5,1698,2
23440,Full,10,20146,4
23441,Full,5,22001,9
23442,Junior,15,13213,6
23443,Full,15,24187,5
23444,Junior,5,16031,8
23445,Senior,10,2868,1
23446,Senior,5,21289,0
23447,Full,15,28970,8
23448,Junior,5,4377,9
23449,Junior,10,11674,8
23450,Senior,15,7461,7
23451,Junior,10,27416,5
23452,Full,10,27445,4
23453,Senior,5,12215,1
23454,Junior,15,743,3
23455,Senior,15,9438,2
23456,Senior,5,24139,7
23457,Junior,10,16930,2
23458,Senior,5,12327,3
23459,Junior,15,12228,3
23460,Junior,10,22870,5
23461,Junior,5,10923,9
23462,Full,15,9160,8
23463,Senior,10,14557,3
23464,Junior,5,16870,1
23465,Junior,5,22873,7
23466,Full,10,9885,1
23467,Full,10,11519,2
23468,Junior,15,1589,3
23469,Full,5,8694,2
23470,Junior,15,21435,8
23471,Junior,10,23629,7
23472,Junior,5,5535,7
23473,Full,10,9893,7
23474,Junior,5,27818,2
23475,Junior,10,27879,0
23476,Full,10,22221,1
23477,Senior,15,24641,4
23478,Senior,10,17376,8
23479,Full,10,219,0
23480,Junior,10,5693,8
23481,Senior,15,22953,7
23482,Senior,5,12780,6
23483,Senior,15,17554,8
23484,Senior,15,8910,3
23485,Junior,5,26894,3
23486,Full,15,28062,1
23487,Senior,10,20214,5
23488,Junior,15,22471,8
23489,Senior,5,11692,7
23490,Junior,15,11631,3
23491,Junior,5,17762,0
23492,Senior,5,5238,0
23493,Junior,15,6498,8
23494,Full,15,10540,9
23495,Full,10,4820,9
23496,Full,10,22256,9
23497,Full,15,19681,6
23498,Junior,5,28885,2
23499,Senior,5,23080,2
23500,Full,15,20306,2
23501,Full,15,5909,8
23502,Full,15,7912,7
23503,Senior,15,17775,7
23504,Junior,10,22994,6
23505,Junior,10,23019,5
23506,Junior,10,27975,4
23507,Senior,5,4047,8
23508,Senior,15,1579,4
23509,Junior,15,13096,2
23510,Senior,10,26404,6
23511,Junior,15,8658,4
23512,Junior,10,8763,8
23513,Senior,10,23123,0
23514,Full,15,19029,9
23515,Senior,5,14500,4
23516,Junior,5,17904,6
23517,Full,5,20967,5
23518,Junior,5,12668,6
23519,Senior,5,5073,4
23520,Senior,15,14489,8
23521,Full,15,16079,3
23522,Senior,15,25233,8
23523,Senior,15,22444,2
23524,Senior,10,25159,9
23525,Full,10,4398,9
23526,Full,10,22460,5
23527,Senior,10,17105,4
23528,Junior,10,27042,6
23529,Senior,15,21435,2
23530,Junior,15,9564,2
23531,Junior,10,28810,4
23532,Full,15,28706,2
23533,Full,5,26471,9
23534,Senior,15,4530,4
23535,Full,10,2663,3
23536,Junior,15,67,9
23537,Senior,15,26847,7
23538,Junior,10,21975,3
23539,Senior,5,27284,3
23540,Full,10,5128,7
23541,Junior,15,29280,4
23542,Junior,15,1100,9
23543,Junior,15,16926,5
23544,Junior,10,11340,5
23545,Full,15,16021,1
23546,Senior,10,25330,5
23547,Junior,10,9740,6
23548,Junior,15,13123,5
23549,Full,10,9618,6
23550,Full,10,29028,0
23551,Full,15,12744,7
23552,Junior,15,3993,5
23553,Junior,15,23773,8
23554,Full,5,29181,9
23555,Junior,15,6552,0
23556,Full,5,17119,3
23557,Junior,5,13011,7
23558,Senior,5,17415,0
23559,Junior,10,28285,1
23560,Senior,15,11473,1
23561,Junior,15,22924,8
23562,Senior,15,1172,8
23563,Senior,15,3335,4
23564,Junior,5,27225,0
23565,Senior,10,4578,4
23566,Full,15,20804,2
23567,Senior,5,2917,2
23568,Full,15,13545,5
23569,Junior,15,9579,3
23570,Senior,15,14139,7
23571,Junior,15,10203,3
23572,Senior,15,17509,5
23573,Senior,10,6195,3
23574,Full,15,26257,8
23575,Junior,15,17095,3
23576,Junior,10,14501,0
23577,Senior,5,2652,2
23578,Senior,5,23173,0
23579,Full,5,11601,4
23580,Senior,5,28021,6
23581,Junior,15,5346,3
23582,Junior,15,27811,5
23583,Full,5,19219,3
23584,Full,15,22727,1
23585,Senior,15,3853,3
23586,Junior,5,19846,7
23587,Junior,5,5296,8
23588,Junior,15,23041,2
23589,Full,10,12740,8
23590,Full,10,4213,1
23591,Senior,10,4394,8
23592,Full,15,12176,8
23593,Full,5,19069,0
23594,Full,10,11454,1
23595,Junior,5,15547,4
23596,Full,15,8526,6
23597,Senior,10,22621,3
23598,Junior,10,10583,3
23599,Junior,15,23557,4
23600,Full,5,1431,4
23601,Senior,10,10146,3
23602,Full,10,792,8
23603,Full,10,19615,2
23604,Full,10,10347,6
23605,Senior,10,20985,8
23606,Senior,15,6349,9
23607,Senior,10,21358,5
23608,Junior,5,8353,8
23609,Junior,5,13072,0
23610,Full,5,17755,3
23611,Junior,10,331,7
23612,Full,10,16644,4
23613,Full,5,23464,8
23614,Full,10,13499,4
23615,Senior,5,2903,4
23616,Junior,15,3257,3
23617,Full,5,1414,5
23618,Senior,15,23629,7
23619,Full,10,28851,5
23620,Junior,15,3357,9
23621,Junior,5,6615,9
23622,Full,15,18820,4
23623,Junior,5,26068,7
23624,Full,15,13223,7
23625,Junior,10,16145,0
23626,Junior,10,26985,3
23627,Full,10,13609,5
23628,Senior,15,20260,3
23629,Full,5,3228,5
23630,Full,10,9535,7
23631,Senior,5,17416,2
23632,Senior,15,7813,8
23633,Senior,5,7755,5
23634,Junior,10,25393,9
23635,Senior,15,15960,8
23636,Senior,5,26116,9
23637,Junior,15,17983,1
23638,Full,5,21884,3
23639,Junior,5,11557,9
23640,Junior,15,22105,4
23641,Senior,10,11681,9
23642,Full,15,16775,8
23643,Senior,10,8196,4
23644,Junior,15,7819,0
23645,Senior,15,10266,5
23646,Full,10,24531,9
23647,Full,10,5205,5
23648,Junior,15,28069,2
23649,Junior,5,17003,9
23650,Senior,10,15130,3
23651,Full,15,23301,8
23652,Junior,10,1832,9
23653,Junior,15,25771,1
23654,Full,10,26025,2
23655,Senior,5,3490,0
23656,Senior,10,16691,0
23657,Full,5,18899,6
23658,Junior,5,7124,3
23659,Senior,5,19394,7
23660,Junior,15,27035,3
23661,Senior,15,10392,2
23662,Senior,15,24724,5
23663,Full,5,16948,6
23664,Full,10,18890,1
23665,Full,5,2924,2
23666,Senior,5,5756,3
23667,Junior,10,10888,3
23668,Senior,15,15700,6
23669,Senior,15,10038,3
23670,Full,10,19744,2
23671,Junior,5,19713,1
23672,Full,5,1525,7
23673,Senior,15,9342,4
23674,Junior,10,22345,6
23675,Senior,15,26409,6
23676,Senior,5,4824,5
23677,Full,5,8449,6
23678,Junior,15,16629,9
23679,Full,5,1639,1
23680,Junior,15,29017,6
23681,Full,15,10639,0
23682,Full,10,24653,6
23683,Full,15,18136,5
23684,Full,15,7646,8
23685,Full,15,15088,8
23686,Full,10,20301,3
23687,Full,10,12479,7
23688,Full,5,15199,0
23689,Senior,5,13351,0
23690,Senior,5,20695,6
23691,Junior,5,11735,6
23692,Junior,10,11430,1
23693,Full,5,29161,0
23694,Full,10,3362,7
23695,Full,10,3064,5
23696,Full,15,8739,5
23697,Full,5,8326,7
23698,Full,10,256,7
23699,Full,5,25459,8
23700,Junior,10,11230,6
23701,Full,10,15684,3
23702,Junior,10,3049,1
23703,Junior,15,15882,8
23704,Full,10,3401,2
23705,Senior,10,9601,0
23706,Full,5,8115,5
23707,Junior,5,11612,9
23708,Full,10,20396,7
23709,Senior,15,1246,4
23710,Junior,10,19633,8
23711,Senior,5,23545,6
23712,Senior,15,16143,3
23713,Senior,10,13756,0
23714,Full,5,18726,4
23715,Senior,15,15100,2
23716,Senior,10,5429,5
23717,Full,15,10753,0
23718,Senior,10,13242,7
23719,Full,15,27261,1
23720,Junior,5,12643,4
23721,Senior,5,14767,9
23722,Junior,15,13824,1
23723,Senior,5,29873,8
23724,Full,5,17345,3
23725,Full,15,24639,0
23726,Junior,10,24953,1
23727,Full,10,24332,3
23728,Senior,10,24067,2
23729,Senior,5,22260,0
23730,Full,10,632,2
23731,Senior,10,26789,7
23732,Senior,15,24275,9
23733,Junior,5,25423,3
23734,Junior,5,28755,3
23735,Full,15,12066,9
23736,Junior,5,26469,8
23737,Full,5,15941,9
23738,Senior,10,6583,4
23739,Full,5,24446,3
23740,Junior,5,16660,8
23741,Full,15,225,8
23742,Junior,10,19773,3
23743,Full,15,28226,6
23744,Senior,5,18228,7
23745,Senior,10,12525,9
23746,Junior,10,10941,9
23747,Senior,15,25955,8
23748,Junior,10,11881,7
23749,Senior,10,16942,3
23750,Full,5,5128,8
23751,Senior,15,17833,8
23752,Full,10,11154,4
23753,Junior,15,5559,3
23754,Junior,15,21769,5
23755,Junior,10,28970,5
23756,Senior,15,24876,7
23757,Full,10,8654,1
23758,Full,5,25433,9
23759,Full,5,26059,1
23760,Junior,5,17190,4
23761,Senior,15,17735,0
23762,Junior,10,20184,5
23763,Full,15,11428,1
23764,Full,15,19502,9
23765,Junior,5,5219,1
23766,Full,10,13115,1
23767,Full,5,19833,3
23768,Full,5,8566,0
23769,Senior,10,15104,7
23770,Full,10,8708,6
23771,Full,15,27292,3
23772,Senior,15,18609,1
23773,Junior,10,3689,2
23774,Junior,5,25140,9
23775,Junior,5,17445,7
23776,Full,10,1264,0
23777,Senior,15,18845,9
23778,Full,10,28437,5
23779,Senior,10,29384,4
23780,Junior,5,2589,2
23781,Senior,10,10929,6
23782,Junior,5,4948,0
23783,Senior,15,4367,9
23784,Junior,5,6808,3
23785,Senior,10,12347,4
23786,Full,15,29401,5
23787,Full,15,23798,6
23788,Senior,5,3502,5
23789,Full,15,14301,4
23790,Junior,10,13681,8
23791,Full,15,6773,2
23792,Junior,10,29954,4
23793,Senior,5,29927,4
23794,Junior,15,9208,8
23795,Senior,15,10025,1
23796,Full,5,18711,9
23797,Full,10,17101,7
23798,Senior,10,26368,7
23799,Junior,10,26207,1
23800,Full,10,15975,6
23801,Senior,5,10991,2
23802,Senior,5,13805,1
23803,Senior,5,11577,9
23804,Full,15,4860,9
23805,Senior,10,28643,8
23806,Full,15,7652,8
23807,Junior,5,8783,3
23808,Junior,10,21242,4
23809,Senior,15,25458,4
23810,Senior,15,19101,9
23811,Senior,10,820,4
23812,Senior,10,3178,5
23813,Junior,5,12262,2
23814,Senior,5,21481,1
23815,Full,15,5903,2
23816,Junior,15,21863,7
23817,Junior,5,27647,2
23818,Full,10,9667,1
23819,Junior,5,28404,1
23820,Full,5,14484,8
23821,Full,15,16332,8
23822,Full,15,27116,7
23823,Senior,5,19303,9
23824,Full,10,6026,7
23825,Junior,10,5654,7
23826,Junior,10,9501,1
23827,Senior,5,15037,0
23828,Junior,15,24083,8
23829,Junior,15,23945,3
23830,Full,5,526,0
23831,Full,15,20772,2
23832,Full,5,8403,4
23833,Junior,10,22790,1
23834,Full,15,1920,7
23835,Full,10,1670,1
23836,Senior,10,25932,6
23837,Senior,5,18549,8
23838,Senior,5,20102,3
23839,Junior,10,24332,7
23840,Senior,10,9140,1
23841,Senior,15,6232,2
23842,Full,10,20409,2
23843,Senior,10,6378,7
23844,Junior,5,27964,0
23845,Full,10,25149,1
23846,Junior,15,17724,4
23847,Full,10,18541,4
23848,Senior,5,8874,6
23849,Full,10,29930,8
23850,Senior,15,17344,8
23851,Full,5,16271,1
23852,Senior,15,23327,7
23853,Senior,10,4811,1
23854,Senior,10,18547,6
23855,Junior,5,16167,8
23856,Junior,5,26171,8
23857,Senior,10,11813,1
23858,Junior,5,11005,6
23859,Senior,10,26324,4
23860,Junior,5,17538,3
23861,Full,10,22040,8
23862,Senior,15,11349,0
23863,Junior,15,25646,0
23864,Junior,5,20318,4
23865,Junior,5,22553,1
23866,Junior,5,12163,3
23867,Senior,10,13919,6
23868,Junior,15,14296,9
23869,Junior,15,14536,2
23870,Junior,15,17005,1
23871,Senior,10,16061,1
23872,Junior,10,7842,2
23873,Senior,5,1435,8
23874,Full,15,20916,7
23875,Senior,10,7363,6
23876,Senior,5,627,0
23877,Full,15,2759,4
23878,Junior,15,7228,0
23879,Full,10,24704,2
23880,Senior,10,5745,1
23881,Full,5,15252,7
23882,Senior,10,551,7
23883,Junior,10,15826,1
23884,Senior,10,17104,4
23885,Senior,10,11977,4
23886,Junior,15,22269,7
23887,Junior,10,25965,8
23888,Senior,5,11406,0
23889,Senior,15,18869,3
23890,Full,10,17854,6
23891,Senior,5,15940,6
23892,Full,10,8007,7
23893,Full,15,29733,4
23894,Senior,15,27750,9
23895,Full,15,10433,9
23896,Senior,5,8200,9
23897,Senior,10,20206,6
23898,Junior,5,29128,8
23899,Junior,15,11144,5
23900,Senior,5,8182,4
23901,Full,10,16182,3
23902,Full,10,28203,7
23903,Senior,5,6283,7
23904,Junior,15,25050,3
23905,Junior,15,14807,2
23906,Senior,15,9086,3
23907,Senior,5,18791,6
23908,Senior,10,792,6
23909,Senior,5,16384,8
23910,Senior,15,7017,9
23911,Junior,10,29521,5
23912,Full,5,10414,7
23913,Senior,10,21759,9
23914,Junior,5,3307,6
23915,Junior,15,22130,6
23916,Senior,5,10457,3
23917,Senior,10,4054,1
23918,Full,10,3257,8
23919,Senior,10,21512,2
23920,Full,15,12006,2
23921,Junior,10,29864,8
23922,Senior,5,14987,4
23923,Full,10,3804,0
23924,Full,5,10016,5
23925,Senior,5,28550,7
23926,Senior,5,6744,2
23927,Full,5,13390,7
23928,Junior,5,9803,3
23929,Senior,10,2191,1
23930,Junior,15,3142,8
23931,Senior,5,14127,2
23932,Junior,15,14760,0
23933,Full,5,22356,1
23934,Full,5,14622,9
23935,Senior,15,14801,7
23936,Senior,15,23754,8
23937,Senior,15,26672,6
23938,Junior,10,13168,1
23939,Senior,15,336,9
23940,Full,5,27182,7
23941,Full,5,10214,0
23942,Senior,5,10516,8
23943,Full,15,25016,2
23944,Junior,15,14856,6
23945,Full,5,19957,4
23946,Full,15,13213,2
23947,Full,10,19614,0
23948,Full,10,4926,7
23949,Senior,15,15294,7
23950,Senior,10,11088,3
23951,Junior,10,18855,7
23952,Senior,15,6160,5
23953,Senior,15,29465,8
23954,Junior,5,8872,1
23955,Senior,10,20533,8
23956,Junior,15,27314,6
23957,Full,5,3409,4
23958,Junior,10,19817,1
23959,Senior,5,20518,9
23960,Full,15,3342,0
23961,Senior,10,20859,6
23962,Junior,10,12697,4
23963,Senior,10,5789,3
23964,Full,10,29987,3
23965,Junior,10,28490,3
23966,Junior,10,908,4
23967,Junior,5,17077,1
23968,Full,5,6055,8
23969,Junior,10,1369,0
23970,Full,15,18994,2
23971,Senior,5,12002,7
23972,Senior,15,20803,9
23973,Senior,5,7845,9
23974,Junior,10,27475,1
23975,Senior,5,20535,9
23976,Full,15,24504,9
23977,Junior,10,24944,5
23978,Junior,15,26116,2
23979,Senior,10,17416,8
23980,Full,10,23541,7
23981,Senior,10,20409,0
23982,Senior,15,18053,3
23983,Senior,10,27472,3
23984,Full,10,3244,6
23985,Junior,10,27528,5
23986,Junior,5,1589,3
