Id,TicketType,TicketPrice,ClientId,ZooId
54132,Senior,10,26427,0
54133,Full,5,33607,12
54134,Full,5,27053,1
54135,Senior,10,29286,16
54136,Full,10,3660,9
54137,Full,15,57507,16
54138,Full,10,36035,24
54139,Full,15,67529,23
54140,Junior,5,46998,3
54141,Senior,10,21718,5
54142,Senior,5,29510,24
54143,Junior,5,72786,17
54144,Full,10,70317,16
54145,Junior,15,30530,20
54146,Senior,15,9627,14
54147,Full,10,74614,24
54148,Senior,5,51377,3
54149,Senior,15,60974,22
54150,Junior,10,66076,8
54151,Junior,5,38229,18
54152,Junior,15,54913,2
54153,Junior,5,31147,22
54154,Full,15,31498,22
54155,Full,10,50764,11
54156,Full,15,1224,21
54157,Full,15,3176,13
54158,Full,5,31264,24
54159,Full,15,42287,3
54160,Junior,10,48755,10
54161,Full,5,44542,22
54162,Junior,10,1386,7
54163,Junior,5,10813,13
54164,Junior,10,72433,17
54165,Senior,5,46560,7
54166,Senior,10,19132,23
54167,Senior,15,32975,11
54168,Full,5,52664,24
54169,Junior,5,30315,0
54170,Full,15,4191,7
54171,Full,15,45606,22
54172,Senior,10,48494,0
54173,Full,5,58946,12
54174,Senior,10,53789,6
54175,Full,15,9018,18
54176,Senior,15,34994,23
54177,Junior,15,29831,6
54178,Full,10,34442,5
54179,Full,5,12572,19
54180,Senior,10,38876,4
54181,Junior,10,3821,3
54182,Full,5,13177,10
54183,Junior,15,17496,21
54184,Junior,10,74600,20
54185,Senior,10,19234,8
54186,Senior,10,73223,23
54187,Senior,5,67957,17
54188,Junior,5,19532,1
54189,Junior,15,15188,24
54190,Full,10,3044,6
54191,Full,5,51847,16
54192,Full,15,27029,18
54193,Full,15,11293,20
54194,Senior,5,41309,4
54195,Full,5,22936,5
54196,Junior,5,48321,20
54197,Junior,5,2060,23
54198,Full,10,49584,5
54199,Junior,15,13118,2
54200,Senior,10,6431,18
54201,Full,15,42024,24
54202,Full,10,38653,22
54203,Full,5,30206,21
54204,Senior,5,13061,0
54205,Junior,15,26677,0
54206,Junior,5,50518,5
54207,Junior,5,1241,24
54208,Senior,15,51333,12
54209,Full,5,72124,7
54210,Junior,15,66253,10
54211,Junior,5,48790,19
54212,Full,15,2673,8
54213,Senior,5,37110,13
54214,Senior,10,41080,9
54215,Junior,15,11920,15
54216,Senior,10,50216,0
54217,Senior,10,14721,21
54218,Junior,15,53300,0
54219,Senior,5,55944,3
54220,Full,10,10912,22
54221,Full,5,34616,6
54222,Junior,15,96,10
54223,Full,15,49409,22
54224,Full,15,34261,2
54225,Full,10,66446,1
54226,Senior,15,1553,2
54227,Full,10,65101,7
54228,Junior,5,52523,5
54229,Junior,5,42139,23
54230,Full,5,4549,9
54231,Junior,5,68880,24
54232,Junior,15,16758,15
54233,Junior,10,63851,17
54234,Full,10,33673,23
54235,Full,10,42495,3
54236,Full,10,59211,7
54237,Junior,15,26749,0
54238,Junior,5,3963,4
54239,Senior,15,11055,4
54240,Junior,5,29098,11
54241,Senior,10,19166,15
54242,Senior,10,65610,4
54243,Senior,5,15445,13
54244,Junior,10,14301,18
54245,Full,15,19770,16
54246,Senior,5,47143,23
54247,Full,5,48897,22
54248,Senior,5,19406,0
54249,Junior,10,1091,7
54250,Senior,15,45292,14
54251,Full,15,70456,8
54252,Junior,10,6639,2
54253,Junior,10,53289,19
54254,Full,10,15401,8
54255,Senior,15,68186,14
54256,Junior,5,3685,6
54257,Senior,10,37876,1
54258,Junior,5,9237,15
54259,Junior,5,5372,12
54260,Full,5,14181,24
54261,Junior,15,25386,4
54262,Full,10,15217,11
54263,Junior,10,38565,11
54264,Senior,5,7846,12
54265,Senior,5,64811,7
54266,Senior,15,55210,4
54267,Junior,10,59670,10
54268,Full,15,51919,16
54269,Senior,15,34077,5
54270,Senior,10,69879,17
54271,Full,15,63526,12
54272,Full,10,37358,8
54273,Senior,5,22341,15
54274,Junior,15,42565,6
54275,Senior,10,30864,12
54276,Full,10,17743,2
54277,Junior,15,43841,21
54278,Senior,15,8250,24
54279,Senior,15,15759,2
54280,Full,15,66417,2
54281,Junior,15,53482,4
54282,Full,5,63339,8
54283,Senior,15,17985,6
54284,Senior,10,22413,7
54285,Junior,15,27903,19
54286,Junior,5,24465,7
54287,Senior,10,23025,11
54288,Full,5,69481,13
54289,Junior,15,27223,8
54290,Full,5,23019,5
54291,Senior,15,57351,12
54292,Full,5,49840,21
54293,Full,15,57336,21
54294,Junior,10,43401,18
54295,Junior,5,27209,20
54296,Junior,10,66018,22
54297,Junior,10,71045,15
54298,Full,15,69394,7
54299,Senior,15,14007,3
54300,Junior,5,28129,13
54301,Full,15,53207,19
54302,Senior,15,42135,24
54303,Senior,10,25243,3
54304,Full,15,565,6
54305,Senior,10,64814,2
54306,Junior,5,14159,0
54307,Senior,5,23254,21
54308,Senior,15,31769,3
54309,Junior,15,2706,24
54310,Senior,15,68779,16
54311,Full,5,44003,5
54312,Senior,15,57243,4
54313,Senior,10,71880,21
54314,Senior,5,45924,22
54315,Junior,5,53036,2
54316,Junior,15,44538,22
54317,Senior,10,3197,5
54318,Full,5,4652,0
54319,Junior,10,13925,4
54320,Full,15,61847,20
54321,Senior,15,61393,19
54322,Junior,10,46954,2
54323,Full,5,72570,22
54324,Junior,5,71083,5
54325,Senior,10,58557,5
54326,Junior,10,64428,23
54327,Senior,15,21114,2
54328,Senior,15,14182,20
54329,Junior,10,64960,7
54330,Junior,15,2273,19
54331,Full,5,33162,15
54332,Senior,5,55346,0
54333,Junior,10,32765,12
54334,Senior,5,38831,10
54335,Full,5,8228,0
54336,Senior,5,2312,4
54337,Senior,15,52003,18
54338,Junior,10,64660,11
54339,Full,15,31454,14
54340,Junior,5,68770,15
54341,Junior,5,21147,2
54342,Senior,10,15238,23
54343,Senior,5,26768,11
54344,Full,15,32806,13
54345,Full,15,22691,22
54346,Senior,10,22857,24
54347,Senior,5,69762,22
54348,Full,15,12809,5
54349,Junior,10,3205,16
54350,Full,5,59239,13
54351,Full,10,3872,24
54352,Junior,10,58404,12
54353,Senior,15,11261,1
54354,Junior,15,4624,19
54355,Junior,10,7825,14
54356,Junior,10,3129,3
54357,Full,10,42016,17
54358,Full,15,37117,6
54359,Senior,5,38756,6
54360,Senior,15,43076,2
54361,Junior,5,38178,17
54362,Senior,5,14958,0
54363,Junior,15,51386,21
54364,Junior,10,20693,15
54365,Senior,5,16286,22
54366,Senior,5,48446,2
54367,Full,5,8190,12
54368,Senior,15,65771,5
54369,Junior,5,408,1
54370,Junior,10,74604,0
54371,Full,15,23373,19
54372,Junior,5,22345,18
54373,Junior,10,47552,24
54374,Junior,15,33576,4
54375,Full,5,39817,9
54376,Junior,5,2615,19
54377,Junior,10,67312,23
54378,Junior,15,58240,2
54379,Junior,10,73380,15
54380,Junior,10,2193,14
54381,Full,5,60631,14
54382,Junior,10,16660,5
54383,Junior,5,45641,22
54384,Full,10,45268,6
54385,Junior,15,54361,24
54386,Senior,5,40954,3
54387,Senior,10,64818,0
54388,Senior,15,9621,15
54389,Junior,15,53422,19
54390,Full,5,69808,0
54391,Senior,15,35287,22
54392,Full,5,64297,18
54393,Senior,5,7393,2
54394,Senior,5,27498,3
54395,Full,10,33339,8
54396,Junior,10,20121,22
54397,Senior,5,56969,22
54398,Senior,15,57897,5
54399,Senior,10,17032,16
54400,Junior,15,54404,14
54401,Junior,5,13058,18
54402,Senior,15,29978,24
54403,Senior,5,47826,21
54404,Full,10,55482,7
54405,Junior,15,56500,0
54406,Full,10,37207,1
54407,Junior,5,34762,5
54408,Senior,15,30004,10
54409,Senior,5,65805,15
54410,Senior,5,32465,22
54411,Junior,10,27495,9
54412,Senior,15,41686,16
54413,Full,5,3523,9
54414,Senior,5,61904,8
54415,Senior,10,12167,9
54416,Full,15,2818,8
54417,Senior,15,65672,12
54418,Full,10,41843,24
54419,Full,10,4857,24
54420,Full,10,32350,11
54421,Full,10,190,18
54422,Senior,10,43680,18
54423,Senior,10,74442,8
54424,Full,10,49824,22
54425,Junior,5,1189,3
54426,Senior,10,44812,11
54427,Full,15,58375,13
54428,Senior,15,18446,3
54429,Junior,15,54668,18
54430,Senior,15,49568,6
54431,Junior,10,9529,12
54432,Junior,5,11169,2
54433,Full,10,3561,16
54434,Junior,10,73295,5
54435,Junior,15,33524,2
54436,Junior,5,29218,22
54437,Senior,10,29719,2
54438,Senior,5,9185,13
54439,Full,15,37941,1
54440,Full,15,27972,12
54441,Junior,10,44284,9
54442,Full,10,31314,1
54443,Junior,10,74802,24
54444,Full,5,57860,23
54445,Junior,15,70803,1
54446,Full,15,40226,14
54447,Senior,10,61736,8
54448,Senior,10,43011,16
54449,Senior,10,30160,8
54450,Junior,15,46952,7
54451,Senior,10,73664,17
54452,Senior,15,41657,18
54453,Full,15,71817,14
54454,Junior,10,40560,10
54455,Full,15,52723,4
54456,Full,10,67340,7
54457,Junior,10,68823,10
54458,Senior,10,37565,18
54459,Senior,10,66494,14
54460,Full,15,981,2
54461,Full,5,39476,12
54462,Junior,15,12497,18
54463,Full,15,28625,21
54464,Full,15,7764,5
54465,Full,5,74504,22
54466,Junior,5,15647,9
54467,Full,10,17304,8
54468,Junior,5,35022,4
54469,Junior,15,56773,18
54470,Junior,5,46320,14
54471,Junior,10,6513,23
54472,Junior,5,1879,3
54473,Junior,5,8566,14
54474,Senior,15,74651,3
54475,Full,5,16178,23
54476,Senior,5,8240,13
54477,Senior,10,30290,14
54478,Senior,10,13917,18
54479,Full,10,18546,22
54480,Senior,15,21212,8
54481,Full,5,71594,21
54482,Senior,15,68672,4
54483,Junior,5,26570,11
54484,Senior,10,21458,12
54485,Junior,15,21582,16
54486,Senior,10,44095,16
54487,Senior,5,39006,14
54488,Junior,10,60959,8
54489,Junior,10,51763,10
54490,Junior,15,71908,11
54491,Senior,15,55077,19
54492,Senior,5,10355,21
54493,Senior,15,18671,23
54494,Junior,5,3331,0
54495,Full,10,17155,5
54496,Full,10,60762,23
54497,Senior,10,52848,21
54498,Junior,15,47879,15
54499,Junior,5,42135,18
54500,Junior,15,31577,9
54501,Full,15,45417,19
54502,Full,10,11492,24
54503,Senior,5,49356,12
54504,Senior,15,25304,9
54505,Full,5,16943,22
54506,Junior,10,6570,14
54507,Junior,5,7224,6
54508,Senior,10,26514,13
54509,Full,10,6640,18
54510,Full,10,24012,12
54511,Junior,5,34748,21
54512,Junior,10,42887,22
54513,Full,10,13817,7
54514,Senior,10,13361,2
54515,Full,10,19999,17
54516,Junior,10,19276,1
54517,Full,10,72486,15
54518,Full,15,57609,15
54519,Full,15,40583,14
54520,Junior,5,52240,24
54521,Full,5,3303,1
54522,Full,5,9456,19
54523,Senior,5,8880,7
54524,Junior,10,11354,15
54525,Senior,10,61102,5
54526,Junior,15,11475,12
54527,Senior,10,6252,12
54528,Senior,5,5221,1
54529,Senior,5,33631,4
54530,Full,5,49381,4
54531,Senior,10,9038,22
54532,Full,10,62950,17
54533,Full,15,15877,5
54534,Senior,5,57444,7
54535,Full,15,61260,0
54536,Junior,5,38536,5
54537,Junior,15,20887,8
54538,Senior,5,35833,6
54539,Full,10,15515,9
54540,Junior,15,25365,22
54541,Full,5,22611,16
54542,Junior,5,42846,9
54543,Junior,5,31465,16
54544,Junior,10,57708,20
54545,Full,10,70311,23
54546,Junior,15,16508,15
54547,Senior,10,32686,10
54548,Junior,15,69671,8
54549,Junior,10,18213,3
54550,Junior,5,55937,8
54551,Senior,10,48108,9
54552,Senior,5,5898,24
54553,Senior,15,11238,15
54554,Full,10,58834,0
54555,Senior,10,66021,16
54556,Full,5,56558,8
54557,Full,5,7957,12
54558,Junior,5,60780,9
54559,Senior,10,25136,22
54560,Junior,15,5838,16
54561,Junior,10,53764,18
54562,Full,15,18482,12
54563,Senior,5,50446,12
54564,Senior,5,6268,17
54565,Senior,15,55972,4
54566,Senior,10,65323,11
54567,Junior,10,62796,9
54568,Senior,5,21580,21
54569,Full,10,66753,4
54570,Junior,15,45822,9
54571,Junior,10,26528,6
54572,Full,15,7783,11
54573,Junior,10,58192,12
54574,Full,5,67455,8
54575,Senior,5,60499,0
54576,Junior,10,67686,17
54577,Full,10,10800,19
54578,Full,5,31287,23
54579,Senior,15,29531,18
54580,Senior,15,39255,10
54581,Junior,10,39471,9
54582,Full,15,11663,10
54583,Junior,10,36252,9
54584,Junior,15,20217,9
54585,Senior,5,24667,11
54586,Full,15,1221,2
54587,Senior,15,73572,15
54588,Junior,10,72146,10
54589,Full,10,31215,9
54590,Senior,15,17420,14
54591,Full,15,29446,13
54592,Senior,10,52723,16
54593,Senior,5,2796,23
54594,Junior,10,61768,5
54595,Junior,5,6004,20
54596,Full,10,41234,23
54597,Senior,10,47412,5
54598,Junior,10,50955,3
54599,Junior,5,67123,9
54600,Full,15,53251,13
54601,Full,5,7775,4
54602,Full,5,49630,0
54603,Full,15,24815,15
54604,Senior,10,52889,20
54605,Senior,15,11195,0
54606,Full,15,36963,12
54607,Junior,15,21594,5
54608,Full,15,22326,6
54609,Junior,15,1280,5
54610,Senior,10,26557,7
54611,Full,5,21603,4
54612,Junior,10,68271,19
54613,Junior,5,25794,10
54614,Junior,5,574,12
54615,Senior,15,37960,16
54616,Junior,5,40850,2
54617,Full,10,9501,2
54618,Full,15,38124,2
54619,Full,10,71602,3
54620,Senior,10,25128,2
54621,Senior,10,6244,16
54622,Full,10,40259,16
54623,Full,10,14066,20
54624,Full,5,65683,9
54625,Senior,10,24807,4
54626,Junior,5,54517,1
54627,Senior,10,66223,4
54628,Senior,5,2581,8
54629,Senior,5,38642,12
54630,Senior,10,49863,16
54631,Senior,15,63208,4
54632,Full,5,43770,1
54633,Senior,5,60877,4
54634,Senior,5,39721,9
54635,Senior,15,63019,3
54636,Full,15,53138,21
54637,Senior,5,20736,11
54638,Junior,10,61856,19
54639,Full,5,15586,10
54640,Senior,15,58265,10
54641,Full,10,1810,6
54642,Senior,10,68955,9
54643,Senior,5,277,3
54644,Senior,15,24330,10
54645,Senior,15,40705,0
54646,Senior,10,41613,17
54647,Junior,5,68837,19
54648,Full,5,38159,9
54649,Junior,15,63949,19
54650,Junior,15,11432,0
54651,Junior,10,8907,11
54652,Senior,5,31999,0
54653,Full,5,4005,10
54654,Junior,10,54991,23
54655,Senior,15,36561,11
54656,Junior,15,69596,24
54657,Junior,10,63459,6
54658,Senior,5,72927,13
54659,Senior,15,13374,14
54660,Full,10,6933,14
54661,Junior,5,30596,6
54662,Full,15,22574,4
54663,Junior,15,60031,0
54664,Senior,5,21779,0
54665,Senior,15,2829,0
54666,Junior,15,16026,9
54667,Senior,15,61034,14
54668,Senior,10,66404,0
54669,Junior,10,58280,11
54670,Full,10,36372,21
54671,Senior,5,59583,6
54672,Junior,5,18259,17
54673,Junior,15,16121,14
54674,Junior,15,41610,18
54675,Full,5,25001,4
54676,Junior,15,37577,5
54677,Full,15,37054,22
54678,Senior,5,66074,15
54679,Senior,15,9378,15
54680,Junior,5,39982,19
54681,Senior,10,30308,12
54682,Junior,10,24846,7
54683,Junior,10,68807,4
54684,Full,5,64324,14
54685,Junior,10,22135,3
54686,Senior,15,45269,22
54687,Senior,5,53245,20
54688,Junior,15,13032,15
54689,Junior,15,17691,13
54690,Junior,15,25274,6
54691,Full,5,44990,9
54692,Junior,5,28446,8
54693,Senior,5,74083,22
54694,Full,10,37461,4
54695,Junior,15,64844,4
54696,Senior,5,57724,0
54697,Junior,15,42536,20
54698,Junior,15,74226,22
54699,Senior,15,39405,18
54700,Senior,15,16332,23
54701,Full,5,73846,5
54702,Full,15,26067,13
54703,Full,10,27638,2
54704,Full,5,5325,23
54705,Full,10,19000,5
54706,Junior,10,12938,9
54707,Senior,10,72833,23
54708,Junior,5,30732,12
54709,Full,10,68592,14
54710,Full,5,67455,20
54711,Full,10,7049,11
54712,Senior,5,4571,12
54713,Senior,10,55929,10
54714,Junior,15,24985,13
54715,Full,15,45586,15
54716,Full,15,55989,22
54717,Junior,15,14133,21
54718,Senior,5,18733,18
54719,Senior,5,15843,17
54720,Full,5,30225,3
54721,Full,10,68075,19
54722,Senior,15,74562,10
54723,Junior,15,951,1
54724,Senior,15,61949,5
54725,Full,5,10604,3
54726,Senior,5,3488,24
54727,Full,10,23785,20
54728,Senior,10,72693,23
54729,Senior,10,56370,4
54730,Senior,5,58893,18
54731,Junior,5,58124,5
54732,Senior,10,18715,2
54733,Senior,5,37442,13
54734,Junior,5,1778,2
54735,Senior,5,27415,3
54736,Senior,15,1202,6
54737,Senior,5,70775,22
54738,Senior,5,7081,22
54739,Senior,10,2691,1
54740,Full,5,67736,24
54741,Full,5,70766,22
54742,Senior,5,2163,12
54743,Senior,15,42152,1
54744,Senior,15,72962,11
54745,Full,15,74261,16
54746,Full,15,38793,1
54747,Junior,10,48107,24
54748,Junior,5,22650,14
54749,Senior,10,55628,22
54750,Senior,15,66852,22
54751,Senior,10,58321,21
54752,Junior,10,39895,22
54753,Junior,15,25549,23
54754,Senior,5,65850,12
54755,Full,10,56790,21
54756,Senior,5,62272,12
54757,Junior,5,8640,11
54758,Full,10,18244,13
54759,Senior,10,59998,10
54760,Senior,15,32075,13
54761,Junior,10,4885,4
54762,Full,5,2787,22
54763,Junior,5,74655,5
54764,Senior,5,61442,10
54765,Senior,15,21490,9
54766,Junior,5,12580,5
54767,Senior,15,13100,19
54768,Full,5,72625,23
54769,Senior,5,62538,23
54770,Full,10,64829,15
54771,Full,5,47375,21
54772,Senior,10,45679,24
54773,Junior,10,72906,4
54774,Junior,10,37598,18
54775,Junior,10,46794,7
54776,Senior,5,25774,19
54777,Full,10,37334,2
54778,Senior,15,1483,3
54779,Senior,5,57347,10
54780,Junior,5,67142,6
54781,Full,10,22546,12
54782,Junior,15,12476,24
54783,Full,15,34484,20
54784,Junior,10,42511,9
54785,Full,10,66776,6
54786,Senior,5,4679,8
54787,Junior,10,22508,6
54788,Full,10,4876,20
54789,Full,5,69991,14
54790,Senior,10,69381,15
54791,Senior,5,47671,24
54792,Senior,5,53816,4
54793,Junior,10,26616,11
54794,Senior,5,33689,15
54795,Full,15,45938,17
54796,Full,10,58545,13
54797,Full,15,8235,0
54798,Junior,15,53623,0
54799,Senior,5,40883,1
54800,Junior,5,56056,14
54801,Junior,15,8098,18
54802,Junior,10,391,3
54803,Junior,10,62302,16
54804,Full,10,57482,13
54805,Junior,10,52584,2
54806,Senior,15,2427,22
54807,Junior,5,38910,7
54808,Full,10,67952,17
54809,Senior,5,46795,7
54810,Full,5,41633,10
54811,Senior,5,43028,9
54812,Full,5,49454,16
54813,Senior,15,14915,7
54814,Full,15,22701,11
54815,Full,15,2716,12
54816,Full,10,45136,15
54817,Junior,10,63526,22
54818,Senior,5,31938,0
54819,Junior,15,39061,17
54820,Full,10,23835,7
54821,Senior,10,35294,18
54822,Full,5,41440,18
54823,Full,15,57690,1
54824,Full,15,41094,23
54825,Senior,15,37508,14
54826,Junior,10,40446,19
54827,Senior,15,59746,12
54828,Junior,15,29327,5
54829,Full,5,70785,10
54830,Full,10,56923,3
54831,Junior,5,37106,2
54832,Full,15,22687,9
54833,Junior,15,70645,22
54834,Full,10,69090,18
54835,Senior,10,70604,19
54836,Junior,5,60955,7
54837,Senior,5,58429,6
54838,Full,5,16576,20
54839,Senior,5,1353,0
54840,Junior,10,59992,21
54841,Full,5,19602,8
54842,Full,15,44784,22
54843,Junior,5,34161,10
54844,Full,10,53634,12
54845,Junior,10,27463,4
54846,Junior,15,55171,18
54847,Junior,15,67310,17
54848,Junior,10,36570,23
54849,Junior,10,37146,9
54850,Full,15,30489,11
54851,Full,10,42341,6
54852,Full,15,30997,13
54853,Junior,15,42186,1
54854,Senior,15,16188,18
54855,Junior,10,16742,6
54856,Full,5,13775,8
54857,Full,5,64319,13
54858,Full,10,9990,8
54859,Senior,5,11795,17
54860,Junior,15,59393,0
54861,Senior,5,55621,16
54862,Senior,5,32631,12
54863,Senior,5,62521,2
54864,Senior,15,36188,18
54865,Senior,10,14071,7
54866,Junior,5,42175,14
54867,Senior,10,67070,23
54868,Full,10,3183,19
54869,Junior,5,32144,12
54870,Senior,5,35335,12
54871,Senior,10,16604,24
54872,Senior,15,846,7
54873,Senior,5,27016,19
54874,Full,10,13026,19
54875,Senior,10,60765,12
54876,Full,10,64047,4
54877,Senior,15,30996,0
54878,Senior,10,28457,11
54879,Senior,10,47127,9
54880,Junior,10,62905,0
54881,Full,15,29299,15
54882,Junior,15,73501,19
54883,Junior,15,62940,12
54884,Senior,5,32555,20
54885,Full,10,31422,24
54886,Full,10,17172,3
54887,Senior,10,50052,21
54888,Full,5,37520,5
54889,Junior,10,26823,9
54890,Full,5,22378,23
54891,Full,15,58605,22
54892,Full,5,65830,5
54893,Full,15,8115,17
54894,Full,10,52357,23
54895,Senior,15,45478,23
54896,Junior,15,21009,24
54897,Full,15,73960,18
54898,Full,10,2206,1
54899,Senior,15,30327,7
54900,Junior,10,2473,17
54901,Full,5,8292,20
54902,Senior,15,29218,11
54903,Full,10,25630,11
54904,Senior,15,9531,22
54905,Full,15,14788,4
54906,Junior,5,74517,14
54907,Full,5,49188,2
54908,Full,10,57846,18
54909,Junior,5,1616,21
54910,Senior,10,67047,5
54911,Full,5,12849,2
54912,Full,5,72508,22
54913,Full,15,43100,2
54914,Junior,5,26206,20
54915,Senior,10,3319,0
54916,Full,5,56766,11
54917,Junior,15,70142,5
54918,Senior,5,41553,6
54919,Senior,10,22384,14
54920,Full,15,68366,1
54921,Full,5,13208,12
54922,Senior,10,726,15
54923,Full,15,29736,19
54924,Junior,15,34688,9
54925,Senior,15,12867,3
54926,Senior,5,35831,18
54927,Junior,10,60949,22
54928,Junior,10,37801,5
54929,Junior,5,74179,16
54930,Full,5,13752,14
54931,Full,15,34592,24
54932,Junior,5,41560,6
54933,Senior,5,25719,24
54934,Junior,5,18137,15
54935,Junior,15,43194,17
54936,Junior,15,19157,17
54937,Full,5,53506,9
54938,Senior,10,36725,4
54939,Senior,10,58677,13
54940,Full,15,69691,20
54941,Junior,5,6562,17
54942,Senior,5,57676,11
54943,Senior,10,53756,2
54944,Full,10,52315,14
54945,Junior,10,22759,2
54946,Full,10,22524,13
54947,Senior,10,27489,21
54948,Senior,5,50679,12
54949,Full,15,32552,22
54950,Senior,15,7218,18
54951,Junior,10,57768,17
54952,Junior,5,17162,22
54953,Full,5,13901,16
54954,Senior,10,1299,16
54955,Full,5,12091,12
54956,Full,10,9575,0
54957,Senior,15,64083,8
54958,Senior,5,2978,3
54959,Full,10,43907,20
54960,Full,15,69123,2
54961,Senior,15,9655,2
54962,Senior,5,5053,4
54963,Junior,5,19646,10
54964,Senior,10,63268,24
54965,Senior,15,23162,11
54966,Full,15,70422,20
54967,Full,15,64587,8
54968,Junior,15,59205,2
54969,Junior,10,23827,8
54970,Full,15,13957,16
54971,Senior,15,3396,16
54972,Senior,10,30109,15
54973,Junior,5,16261,10
54974,Full,15,31407,16
54975,Full,10,52768,18
54976,Junior,15,74855,7
54977,Full,15,28869,0
54978,Senior,10,6397,22
54979,Senior,5,74634,19
54980,Junior,15,3691,7
54981,Full,10,69416,16
54982,Junior,10,51882,19
54983,Full,15,74045,3
54984,Full,10,12404,17
54985,Full,10,48583,20
54986,Senior,10,54474,13
54987,Senior,5,40250,20
54988,Full,15,7245,2
54989,Full,5,7509,18
54990,Senior,10,33269,7
54991,Senior,10,39599,8
54992,Full,10,23818,18
54993,Junior,10,37724,22
54994,Senior,15,30499,8
54995,Full,15,68932,10
54996,Full,10,11720,6
54997,Junior,15,7211,10
54998,Senior,15,11142,19
54999,Junior,15,8113,17
55000,Junior,10,49966,19
55001,Senior,5,68147,22
55002,Full,5,22619,22
55003,Junior,10,33830,18
55004,Senior,10,47730,18
55005,Junior,5,71282,18
55006,Senior,5,55612,21
55007,Senior,5,10451,7
55008,Junior,15,43202,6
55009,Full,10,44454,6
55010,Senior,15,13823,10
55011,Junior,5,32284,14
55012,Full,5,35684,5
55013,Full,5,26986,3
55014,Senior,15,48529,14
55015,Junior,5,67516,6
55016,Full,10,74067,14
55017,Junior,5,3483,2
55018,Senior,10,60873,3
55019,Senior,5,14047,13
55020,Full,15,60967,5
55021,Junior,10,71582,20
55022,Junior,10,58206,5
55023,Junior,10,9201,17
55024,Senior,10,43450,23
55025,Full,10,55991,18
55026,Full,15,56097,15
55027,Senior,15,28950,15
55028,Senior,10,57832,17
55029,Junior,5,38328,7
55030,Full,10,71178,12
55031,Senior,15,64182,5
55032,Full,10,31852,13
55033,Senior,5,37354,4
55034,Junior,15,62380,24
55035,Senior,5,61329,6
55036,Junior,5,41242,8
55037,Junior,5,67692,17
55038,Senior,10,21652,3
55039,Senior,10,40675,4
55040,Full,5,895,5
55041,Senior,15,41478,16
55042,Senior,15,6287,7
55043,Full,15,42481,20
55044,Junior,15,47703,19
55045,Junior,15,1355,7
55046,Senior,10,1630,3
55047,Full,5,46908,16
55048,Full,15,46343,17
55049,Full,10,17305,21
55050,Full,15,39941,12
55051,Junior,15,14434,10
55052,Junior,15,32671,17
55053,Junior,10,50005,16
55054,Senior,10,12900,20
55055,Junior,10,69472,7
55056,Junior,10,25478,23
55057,Full,10,59930,18
55058,Junior,10,70144,14
55059,Junior,10,13083,23
55060,Full,10,71434,1
55061,Full,5,65668,8
55062,Junior,5,15649,8
55063,Junior,15,50265,6
55064,Senior,5,71555,0
55065,Full,5,15711,24
55066,Full,10,8686,7
55067,Junior,10,56725,9
55068,Senior,5,20680,22
55069,Senior,5,9450,15
55070,Full,15,13536,17
55071,Junior,10,58872,24
55072,Junior,15,2783,12
55073,Junior,5,25856,3
55074,Junior,10,47648,15
55075,Junior,10,52791,22
55076,Senior,10,68557,24
55077,Full,10,434,0
55078,Full,10,63238,19
55079,Full,10,60288,9
55080,Junior,5,44108,24
55081,Senior,5,62382,11
55082,Senior,10,35803,19
55083,Senior,15,55626,17
55084,Senior,10,38464,17
55085,Full,15,61471,4
55086,Full,10,23075,18
55087,Full,5,1078,8
55088,Full,5,60174,20
55089,Full,10,41382,15
55090,Full,5,57504,23
55091,Full,15,4329,1
55092,Senior,15,66278,3
55093,Junior,15,38724,20
55094,Senior,15,49381,21
55095,Junior,5,7318,17
55096,Junior,10,891,9
55097,Full,15,48801,12
55098,Full,5,29580,22
55099,Senior,5,2022,21
55100,Senior,10,6218,8
55101,Full,10,35716,12
55102,Junior,10,25628,9
55103,Senior,5,32517,9
55104,Full,5,44418,2
55105,Junior,5,3761,13
55106,Full,5,68984,16
55107,Full,15,52695,7
55108,Senior,15,74232,22
55109,Junior,15,9607,19
55110,Senior,10,50892,10
55111,Full,5,60785,10
55112,Full,10,44935,3
55113,Full,5,8354,5
55114,Senior,5,73487,15
55115,Senior,5,14808,12
55116,Full,10,48260,9
55117,Full,10,23473,24
55118,Full,5,40659,13
55119,Senior,5,52471,15
55120,Junior,5,21049,21
55121,Full,5,7553,9
55122,Full,15,23601,18
55123,Senior,5,67139,18
55124,Full,5,41797,20
55125,Junior,15,19440,5
55126,Senior,5,65766,14
55127,Full,5,29863,18
55128,Junior,15,3171,22
55129,Senior,15,3394,19
55130,Junior,5,5168,24
55131,Senior,15,22166,17
55132,Senior,15,49116,12
55133,Junior,15,20527,20
55134,Full,10,41962,23
55135,Junior,5,50675,5
55136,Full,5,55192,24
55137,Full,5,36860,7
55138,Full,15,26348,11
55139,Junior,5,49747,8
55140,Junior,10,56366,8
55141,Senior,5,25829,20
55142,Full,15,66592,2
55143,Junior,15,29826,9
55144,Senior,10,50799,10
55145,Full,15,39130,23
55146,Senior,10,58848,6
55147,Full,15,47843,17
55148,Senior,5,59611,18
55149,Full,5,33829,19
55150,Junior,5,34544,20
55151,Junior,10,63744,0
55152,Senior,15,33841,22
55153,Full,5,47875,21
55154,Junior,15,59097,23
